"","CST","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","DewPointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","MinHumidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.SeaLevel.PressurehPa","MaxVisibilityKm","Mean.VisibilityKm","MinVisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.GustSpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
"2934","2008-5-19",18,13,6,7,4,-2,86,59,38,1016,1008,1001,NA,NA,NA,42,23,NA,0.51,NA,NA,336
"2935","2008-5-20",19,11,2,6,2,-2,97,57,27,1018,1015,1010,NA,NA,NA,29,14,NA,0,NA,NA,113
"2936","2008-5-21",19,12,6,-2,-4,-9,55,31,15,1012,1010,1008,NA,NA,NA,45,34,NA,0,NA,NA,114
"2937","2008-5-22",19,12,6,2,0,-6,70,44,29,1017,1014,1012,NA,NA,NA,47,37,NA,0,NA,NA,100
"2938","2008-5-23",24,15,6,4,2,-2,78,45,20,1020,1018,1016,NA,NA,NA,52,37,NA,0,NA,NA,106
"2939","2008-5-24",20,14,9,9,6,-1,88,63,26,1018,1012,1004,NA,NA,NA,60,34,NA,2.54,NA,NA,96
"2940","2008-5-25",11,7,3,10,6,1,96,91,82,1019,1008,1002,NA,NA,NA,48,35,NA,12.45,NA,NA,32
"2941","2008-5-26",13,7,1,1,-1,-3,93,62,33,1028,1025,1020,NA,NA,NA,24,19,NA,0,NA,NA,39
"2942","2008-5-27",16,8,-1,1,-2,-3,88,52,26,1031,1030,1028,NA,NA,NA,24,13,NA,0,NA,NA,143
"2943","2008-5-28",19,10,2,5,2,-1,85,54,34,1028,1023,1016,NA,NA,NA,32,18,NA,0,NA,NA,149
"2944","2008-5-29",18,11,5,12,8,3,86,73,58,1016,1011,1008,NA,NA,NA,26,16,NA,0,NA,NA,112
"2945","2008-5-30",23,14,6,13,9,5,97,70,39,1011,1008,1007,NA,NA,NA,27,8,NA,8.89,NA,NA,317
"2946","2008-5-31",23,16,8,9,5,-1,88,54,20,1015,1014,1011,NA,NA,NA,40,18,NA,0,NA,NA,312
"2947","2008-6-1",22,15,8,10,5,-1,84,52,23,1017,1015,1014,NA,NA,NA,24,13,NA,0,NA,NA,349
"2948","2008-6-2",21,13,6,6,2,-1,64,46,31,1018,1014,1011,NA,NA,NA,34,19,NA,0,NA,NA,123
"2949","2008-6-3",12,11,9,10,8,6,94,88,64,1011,1006,1001,NA,NA,NA,37,24,NA,14.22,NA,NA,124
"2950","2008-6-4",17,12,7,10,8,6,97,78,54,1009,1004,1001,NA,NA,NA,14,10,NA,0,NA,NA,57
"2951","2008-6-5",18,12,5,10,8,4,95,72,45,1011,1010,1006,NA,NA,NA,24,11,NA,0,NA,NA,108
"2952","2008-6-6",20,15,10,8,5,-1,81,56,30,1005,998,994,NA,NA,NA,24,13,NA,0,NA,NA,31
"2953","2008-6-7",17,13,9,9,7,6,86,68,44,1003,1001,998,NA,NA,NA,34,18,NA,0.51,NA,NA,271
"2954","2008-6-8",18,12,7,9,7,4,92,71,39,1007,1004,1002,NA,NA,NA,35,19,NA,4.83,NA,NA,162
"2955","2008-6-9",17,12,8,9,8,7,95,77,53,1012,1010,1008,NA,NA,NA,23,14,NA,2.29,NA,NA,28
"2956","2008-6-10",17,12,7,9,7,6,97,72,52,1013,1012,1010,NA,NA,NA,40,23,NA,0,NA,NA,117
"2957","2008-6-11",11,9,7,7,6,4,95,83,66,1013,1009,1002,NA,NA,NA,48,31,NA,27.69,NA,NA,90
"2958","2008-6-12",13,10,6,8,7,6,96,84,62,1002,998,996,NA,NA,NA,23,13,NA,5.33,NA,NA,156
"2959","2008-6-13",15,12,9,11,8,8,95,82,61,1009,1005,1001,NA,NA,NA,40,24,NA,3.56,NA,NA,308
"2960","2008-6-14",17,12,7,12,8,6,90,75,50,1012,1010,1008,NA,NA,NA,34,11,NA,3.81,NA,NA,297
"2961","2008-6-15",18,13,9,10,7,6,94,70,46,1020,1017,1012,NA,NA,NA,27,19,NA,0,NA,NA,327
"2962","2008-6-16",24,14,5,10,6,4,93,58,27,1021,1019,1017,NA,NA,NA,14,6,NA,0,NA,NA,221
"2963","2008-6-17",28,20,12,14,11,8,83,57,32,1019,1016,1013,NA,NA,NA,27,14,NA,0,NA,NA,150
"2964","2008-6-18",27,20,13,14,10,6,90,58,27,1015,1013,1012,NA,NA,NA,26,16,NA,0,NA,NA,288
"2965","2008-6-19",26,17,8,9,6,2,84,49,21,1018,1015,1014,NA,NA,NA,37,11,NA,0,NA,NA,294
"2966","2008-6-20",24,16,7,8,6,4,84,51,27,1021,1020,1018,NA,NA,NA,32,14,NA,0,NA,NA,321
"2967","2008-6-21",26,18,9,9,6,3,77,48,24,1022,1022,1020,NA,NA,NA,16,8,NA,0,NA,NA,327
"2968","2008-6-22",27,18,9,10,8,6,82,50,28,1021,1017,1014,NA,NA,NA,27,16,NA,0,NA,NA,134
"2969","2008-6-23",24,20,14,14,9,4,83,56,25,1016,1015,1013,NA,NA,NA,27,18,NA,0.25,NA,NA,353
"2970","2008-6-24",23,18,12,14,11,7,94,68,41,1016,1013,1011,NA,NA,NA,24,11,NA,4.32,NA,NA,187
"2971","2008-6-25",26,18,10,14,11,7,97,66,30,1014,1013,1012,NA,NA,NA,14,8,NA,0.25,NA,NA,290
"2972","2008-6-26",26,18,11,16,12,9,91,67,47,1012,1008,1005,NA,NA,NA,29,13,NA,0,NA,NA,142
"2973","2008-6-27",16,13,10,12,9,6,94,81,50,1014,1009,1005,NA,NA,NA,42,26,NA,12.7,NA,NA,302
"2974","2008-6-28",24,17,11,14,12,10,95,72,42,1024,1021,1014,NA,NA,NA,27,23,NA,0,NA,NA,341
"2975","2008-6-29",27,18,8,14,11,8,93,63,32,1024,1023,1019,NA,NA,NA,13,6,NA,0,NA,NA,204
"2976","2008-6-30",32,21,11,17,12,9,89,59,25,1019,1015,1011,NA,NA,NA,14,11,NA,0.51,NA,NA,179
"2977","2008-7-1",28,21,13,18,11,4,89,61,25,1016,1011,1008,NA,NA,NA,35,14,NA,1.02,NA,NA,357
"2978","2008-7-2",21,15,9,10,8,7,89,64,42,1022,1020,1016,NA,NA,NA,21,14,NA,0,NA,NA,49
"2979","2008-7-3",27,18,8,14,10,7,90,62,32,1021,1017,1013,NA,NA,NA,16,11,NA,0,NA,NA,163
"2980","2008-7-4",32,22,11,17,13,10,92,59,28,1013,1009,1005,NA,NA,NA,24,16,NA,0,NA,NA,167
"2981","2008-7-5",28,24,19,15,13,10,71,51,32,1006,1004,1002,NA,NA,NA,35,21,NA,0,NA,NA,261
"2982","2008-7-6",27,19,11,17,13,9,92,70,42,1012,1010,1007,NA,NA,NA,29,11,NA,5.84,NA,NA,42
"2983","2008-7-7",21,16,9,15,12,8,95,77,55,1013,1009,1005,NA,NA,NA,42,24,NA,0,NA,NA,314
"2984","2008-7-8",23,16,8,11,9,7,94,66,34,1015,1014,1013,NA,NA,NA,34,13,NA,0,NA,NA,301
"2985","2008-7-9",27,18,10,13,9,7,85,56,28,1015,1013,1010,NA,NA,NA,21,10,NA,0.51,NA,NA,319
"2986","2008-7-10",29,21,13,18,15,12,95,73,44,1011,1005,1000,NA,NA,NA,32,19,NA,3.56,NA,NA,128
"2987","2008-7-11",18,14,11,15,11,8,94,83,66,1011,1006,1000,NA,NA,NA,39,24,NA,15.49,NA,NA,312
"2988","2008-7-12",21,16,11,12,9,7,88,69,51,1016,1013,1011,NA,NA,NA,45,32,NA,0,NA,NA,300
"2989","2008-7-13",27,18,9,13,9,7,86,60,31,1016,1013,1010,NA,NA,NA,26,11,NA,0,NA,NA,293
"2990","2008-7-14",24,19,13,13,12,9,91,63,38,1012,1010,1008,NA,NA,NA,19,11,NA,0.51,NA,NA,355
"2991","2008-7-15",23,16,9,13,11,7,95,67,38,1018,1016,1012,NA,NA,NA,14,10,NA,0,NA,NA,324
"2992","2008-7-16",23,19,14,13,12,11,81,64,44,1018,1016,1013,NA,NA,NA,29,18,NA,0,NA,NA,9
"2993","2008-7-17",23,18,13,14,12,9,93,73,42,1019,1018,1017,NA,NA,NA,23,11,NA,10.16,NA,NA,311
"2994","2008-7-18",25,18,10,15,12,8,94,67,34,1018,1015,1012,NA,NA,NA,21,11,NA,0,NA,NA,105
"2995","2008-7-19",23,17,11,16,13,11,95,83,61,1013,1012,1011,NA,NA,NA,27,10,NA,22.35,NA,NA,115
"2996","2008-7-20",25,17,9,16,12,9,97,71,39,1016,1015,1013,NA,NA,NA,14,6,NA,0.25,NA,NA,6
"2997","2008-7-21",28,20,12,15,12,11,94,62,32,1017,1015,1014,NA,NA,NA,29,13,NA,0,NA,NA,129
"2998","2008-7-22",32,24,16,19,16,13,84,62,43,1014,1011,1008,NA,NA,NA,39,26,NA,0.25,NA,NA,140
"2999","2008-7-23",24,21,17,21,18,15,95,85,72,1011,1008,1006,NA,NA,NA,37,19,NA,33.27,NA,NA,207
"3000","2008-7-24",24,20,14,17,14,10,93,72,40,1017,1014,1010,NA,NA,NA,26,14,NA,0,NA,NA,300
"3001","2008-7-25",26,18,10,14,11,7,91,64,32,1021,1020,1017,NA,NA,NA,19,10,NA,0,NA,NA,309
"3002","2008-7-26",27,19,10,14,11,8,91,62,29,1019,1016,1010,NA,NA,NA,19,8,NA,0,NA,NA,112
"3003","2008-7-27",29,21,14,17,13,11,81,61,38,1011,1009,1006,NA,NA,NA,32,23,NA,0,NA,NA,138
"3004","2008-7-28",28,21,14,17,14,9,93,70,42,1010,1007,1005,NA,NA,NA,60,16,NA,1.27,NA,NA,228
"3005","2008-7-29",25,19,12,13,12,9,88,65,44,1011,1010,1009,NA,NA,NA,32,14,NA,0,NA,NA,310
"3006","2008-7-30",31,21,12,16,13,11,94,76,33,1011,1007,1003,NA,NA,NA,29,13,NA,5.33,NA,NA,131
"3007","2008-7-31",25,18,10,13,9,4,95,66,27,1014,1011,1008,NA,NA,NA,24,13,NA,0.76,NA,NA,266
"3008","2008-8-1",34,21,8,16,10,7,90,52,18,1011,1008,1003,NA,NA,NA,45,16,NA,0.51,NA,NA,141
"3009","2008-8-2",26,21,17,16,12,9,82,59,34,1010,1007,1003,NA,NA,NA,34,16,NA,0.25,NA,NA,334
"3010","2008-8-3",26,19,13,14,9,4,92,56,26,1013,1012,1011,NA,NA,NA,23,11,NA,0.25,NA,NA,281
"3011","2008-8-4",24,19,13,12,9,7,87,59,31,1018,1015,1014,NA,NA,NA,29,16,NA,0.25,NA,NA,300
"3012","2008-8-5",28,19,10,13,9,6,89,59,25,1020,1019,1018,NA,NA,NA,26,10,NA,1.78,NA,NA,301
"3013","2008-8-6",26,18,9,14,11,9,94,65,34,1024,1022,1020,NA,NA,NA,19,8,NA,0,NA,NA,360
"3014","2008-8-7",29,20,10,13,11,7,93,58,24,1023,1020,1015,NA,NA,NA,19,11,NA,0,NA,NA,123
"3015","2008-8-8",31,23,16,17,14,12,86,62,33,1015,1013,1012,NA,NA,NA,27,19,NA,0,NA,NA,109
"3016","2008-8-9",27,20,14,16,13,11,92,64,38,1015,1014,1013,NA,NA,NA,32,19,NA,0,NA,NA,112
"3017","2008-8-10",31,23,16,18,16,13,96,69,38,1013,1011,1007,NA,NA,NA,42,23,NA,43.94,NA,NA,124
"3018","2008-8-11",25,20,14,16,12,4,97,71,25,1011,1009,1008,NA,NA,NA,21,11,NA,0.25,NA,NA,261
"3019","2008-8-12",23,17,9,12,9,7,89,61,37,1011,1010,1009,NA,NA,NA,26,11,NA,0,NA,NA,278
"3020","2008-8-13",19,16,12,14,11,9,91,74,62,1013,1011,1009,NA,NA,NA,23,13,NA,0,NA,NA,276
"3021","2008-8-14",23,17,11,13,12,10,94,75,46,1022,1017,1014,NA,NA,NA,16,8,NA,0,NA,NA,359
"3022","2008-8-15",27,18,9,13,11,8,93,66,34,1025,1024,1022,NA,NA,NA,11,8,NA,0,NA,NA,309
"3023","2008-8-16",29,20,11,13,11,9,91,59,29,1022,1018,1011,NA,NA,NA,23,11,NA,0,NA,NA,189
"3024","2008-8-17",30,22,14,17,13,10,84,61,32,1014,1011,1010,NA,NA,NA,23,13,NA,0,NA,NA,349
"3025","2008-8-18",28,21,14,15,13,12,91,63,35,1017,1015,1012,NA,NA,NA,24,14,NA,0,NA,NA,127
"3026","2008-8-19",34,25,16,15,11,8,88,47,19,1012,1007,1003,NA,NA,NA,35,24,NA,0,NA,NA,148
"3027","2008-8-20",31,23,16,14,13,11,81,53,29,1004,1003,999,NA,NA,NA,24,14,NA,0,NA,NA,113
"3028","2008-8-21",28,21,14,14,12,7,93,66,26,1002,1000,999,NA,NA,NA,27,10,NA,4.83,NA,NA,234
"3029","2008-8-22",17,13,9,14,10,7,97,83,70,1018,1007,999,NA,NA,NA,48,21,NA,28.45,NA,NA,284
"3030","2008-8-23",21,13,4,11,7,3,93,71,41,1023,1021,1019,NA,NA,NA,16,11,NA,0,NA,NA,307
"3031","2008-8-24",27,18,9,11,9,7,88,60,29,1022,1018,1014,NA,NA,NA,29,18,NA,0,NA,NA,132
"3032","2008-8-25",33,23,13,18,14,11,88,59,27,1013,1007,1001,NA,NA,NA,34,24,NA,0,NA,NA,143
"3033","2008-8-26",23,17,10,17,12,6,83,68,39,1008,1000,995,NA,NA,NA,42,29,NA,0,NA,NA,220
"3034","2008-8-27",18,12,7,8,6,4,83,65,42,1009,1007,1005,NA,NA,NA,37,18,NA,0.25,NA,NA,233
"3035","2008-8-28",22,13,4,9,5,2,90,62,27,1011,1009,1007,NA,NA,NA,19,10,NA,0,NA,NA,285
"3036","2008-8-29",25,14,4,8,5,2,89,54,24,1015,1012,1008,NA,NA,NA,19,10,NA,0,NA,NA,237
"3037","2008-8-30",31,21,12,10,7,3,66,44,17,1007,1004,1002,NA,NA,NA,27,18,NA,0,NA,NA,170
"3038","2008-8-31",18,14,9,11,9,6,93,71,50,1010,1006,1004,NA,NA,NA,42,29,NA,3.05,NA,NA,24
"3039","2008-9-1",9,8,8,8,7,6,95,89,82,1018,1012,1009,NA,NA,NA,39,26,NA,7.62,NA,NA,7
"3040","2008-9-2",13,10,7,8,7,6,95,85,66,1024,1022,1018,NA,NA,NA,24,16,NA,5.33,NA,NA,297
"3041","2008-9-3",17,9,2,8,6,2,96,72,44,1024,1022,1018,NA,NA,NA,21,10,NA,0.25,NA,NA,175
"3042","2008-9-4",12,10,7,9,9,6,96,91,81,1018,1016,1015,NA,NA,NA,21,11,NA,20.32,NA,NA,358
"3043","2008-9-5",17,11,5,9,6,4,97,76,45,1017,1016,1015,NA,NA,NA,26,8,NA,0.25,NA,NA,289
"3044","2008-9-6",16,9,3,9,6,3,94,82,52,1020,1017,1015,NA,NA,NA,32,10,NA,2.29,NA,NA,316
"3045","2008-9-7",12,7,1,7,4,1,97,82,57,1025,1023,1021,NA,NA,NA,21,10,NA,0.51,NA,NA,320
"3046","2008-9-8",18,10,2,6,3,1,95,66,30,1025,1020,1015,NA,NA,NA,16,8,NA,0,NA,NA,236
"3047","2008-9-9",22,13,3,8,4,2,89,62,29,1014,1010,1006,NA,NA,NA,26,14,NA,0,NA,NA,156
"3048","2008-9-10",20,12,4,9,7,4,95,75,45,1017,1011,1006,NA,NA,NA,26,11,NA,0,NA,NA,23
"3049","2008-9-11",21,12,2,8,6,2,96,67,35,1020,1017,1015,NA,NA,NA,16,11,NA,0,NA,NA,283
"3050","2008-9-12",26,17,7,10,7,3,93,59,22,1015,1009,1004,NA,NA,NA,29,14,NA,0,NA,NA,219
"3051","2008-9-13",17,11,5,9,6,1,92,71,40,1022,1015,1008,NA,NA,NA,37,19,NA,1.02,NA,NA,351
"3052","2008-9-14",20,10,-1,4,2,-2,92,61,29,1024,1021,1018,NA,NA,NA,19,8,NA,0,NA,NA,259
"3053","2008-9-15",26,16,7,6,4,2,79,49,21,1021,1017,1014,NA,NA,NA,14,13,NA,0,NA,NA,273
"3054","2008-9-16",25,16,6,8,6,3,81,57,28,1021,1019,1015,NA,NA,NA,14,8,NA,0,NA,NA,264
"3055","2008-9-17",25,17,8,9,7,5,88,60,27,1022,1020,1016,NA,NA,NA,29,16,NA,0,NA,NA,119
"3056","2008-9-18",28,17,6,11,7,3,95,59,19,1015,1012,1010,NA,NA,NA,23,13,NA,0,NA,NA,218
"3057","2008-9-19",23,14,6,9,6,3,84,57,28,1021,1017,1011,NA,NA,NA,21,11,NA,0,NA,NA,28
"3058","2008-9-20",19,13,6,7,4,2,78,60,35,1022,1019,1015,NA,NA,NA,37,27,NA,0,NA,NA,113
"3059","2008-9-21",28,18,7,15,10,6,94,73,38,1014,1009,1005,NA,NA,NA,39,29,NA,11.68,NA,NA,125
"3060","2008-9-22",21,15,9,14,9,5,95,70,35,1012,1008,1005,NA,NA,NA,26,13,NA,0,NA,NA,214
"3061","2008-9-23",13,9,5,10,6,2,94,80,60,1020,1015,1011,NA,NA,NA,16,8,NA,0.76,NA,NA,276
"3062","2008-9-24",17,9,2,7,3,-1,89,66,38,1024,1021,1017,NA,NA,NA,14,11,NA,0,NA,NA,229
"3063","2008-9-25",25,14,4,9,5,3,92,64,23,1016,1013,1010,NA,NA,NA,24,11,NA,0,NA,NA,142
"3064","2008-9-26",14,8,1,7,4,-1,94,76,56,1027,1022,1014,NA,NA,NA,21,11,NA,0,NA,NA,7
"3065","2008-9-27",18,11,5,6,3,2,82,62,39,1026,1021,1014,NA,NA,NA,45,26,NA,0,NA,NA,140
"3066","2008-9-28",17,11,4,5,3,1,87,63,34,1026,1021,1014,NA,NA,NA,42,19,NA,0,NA,NA,306
"3067","2008-9-29",19,9,-1,5,2,-1,94,66,26,1029,1026,1022,NA,NA,NA,14,8,NA,0,NA,NA,282
"3068","2008-9-30",23,13,4,7,4,2,80,59,33,1025,1023,1021,NA,NA,NA,16,10,NA,0,NA,NA,336
"3069","2008-10-1",22,12,2,7,4,1,94,65,29,1026,1023,1018,NA,NA,NA,14,8,NA,0,NA,NA,149
"3070","2008-10-2",24,13,3,7,4,1,87,59,25,1018,1016,1014,NA,NA,NA,21,10,NA,0,NA,NA,145
"3071","2008-10-3",23,14,6,8,7,4,93,64,31,1015,1013,1011,NA,NA,NA,40,24,NA,0,NA,NA,135
"3072","2008-10-4",23,16,8,9,6,3,72,56,37,1011,1007,1004,NA,NA,NA,50,32,NA,0,NA,NA,129
"3073","2008-10-5",15,12,9,11,9,7,96,84,59,1006,1005,1004,NA,NA,NA,40,35,NA,0,NA,NA,126
"3074","2008-10-6",11,8,5,11,6,3,97,81,61,1017,1011,1006,NA,NA,NA,37,14,NA,0,NA,NA,266
"3075","2008-10-7",16,9,1,7,3,-1,87,65,35,1019,1013,1006,NA,NA,NA,24,14,NA,0,NA,NA,203
"3076","2008-10-8",13,9,3,3,0,-3,73,55,34,1014,1009,1006,NA,NA,NA,55,29,NA,0,NA,NA,283
"3077","2008-10-9",9,4,-1,-1,-2,-3,88,66,41,1021,1018,1015,NA,NA,NA,32,19,NA,0,NA,NA,295
"3078","2008-10-10",5,0,-4,2,-1,-5,99,84,68,1029,1024,1021,NA,NA,NA,13,8,NA,0,NA,NA,329
"3079","2008-10-11",6,1,-3,0,-3,-4,94,74,48,1031,1029,1027,NA,NA,NA,19,11,NA,0,NA,NA,4
"3080","2008-10-12",3,1,-1,-1,-2,-3,96,88,69,1028,1023,1020,NA,NA,NA,35,23,NA,1.02,NA,NA,7
"3081","2008-10-13",2,0,-2,-1,-2,-3,97,90,72,1020,1019,1017,NA,NA,NA,21,16,NA,1.52,NA,NA,286
"3082","2008-10-14",7,2,-3,3,0,-4,93,85,71,1021,1016,1011,NA,NA,NA,42,18,NA,0,NA,NA,229
"3083","2008-10-15",7,3,-3,-3,-4,-7,88,63,35,1028,1026,1022,NA,NA,NA,32,23,NA,0,NA,NA,290
"3084","2008-10-16",8,1,-5,-1,-3,-7,91,76,50,1028,1026,1023,NA,NA,NA,19,11,NA,0,NA,NA,146
"3085","2008-10-17",15,6,-3,4,1,-4,94,77,44,1023,1019,1013,NA,NA,NA,26,14,NA,0,NA,NA,161
"3086","2008-10-18",16,9,2,9,5,1,92,78,54,1015,1011,1009,NA,NA,NA,19,10,NA,0,NA,NA,252
"3087","2008-10-19",9,3,-4,1,-2,-6,99,75,35,1031,1025,1016,NA,NA,NA,26,16,NA,0,NA,NA,320
"3088","2008-10-20",12,2,-7,-1,-4,-8,93,68,38,1032,1026,1015,NA,NA,NA,40,16,NA,0,NA,NA,152
"3089","2008-10-21",9,6,2,6,2,-1,95,77,62,1023,1015,1011,NA,NA,NA,32,23,NA,0,NA,NA,231
"3090","2008-10-22",10,4,-3,0,-2,-4,88,67,36,1032,1029,1024,NA,NA,NA,26,19,NA,0,NA,NA,296
"3091","2008-10-23",14,6,-3,1,-2,-4,88,66,31,1027,1018,1012,NA,NA,NA,37,18,NA,0,NA,NA,194
"3092","2008-10-24",14,4,-4,0,-3,-6,88,62,29,1019,1013,1002,NA,NA,NA,26,13,NA,0,NA,NA,241
"3093","2008-10-25",10,6,1,-1,-4,-10,79,55,33,1012,1004,1001,NA,NA,NA,58,24,NA,0,NA,NA,297
"3094","2008-10-26",1,-3,-7,-6,-11,-16,69,50,34,1037,1028,1013,NA,NA,NA,58,43,NA,0,NA,NA,313
"3095","2008-10-27",6,-3,-11,-9,-13,-17,80,51,20,1037,1034,1029,NA,NA,NA,19,11,NA,0,NA,NA,216
"3096","2008-10-28",16,5,-6,-4,-7,-10,81,57,22,1028,1026,1022,NA,NA,NA,16,8,NA,0,NA,NA,173
"3097","2008-10-29",22,11,0,0,-2,-3,77,51,19,1021,1012,1007,NA,NA,NA,21,14,NA,0,NA,NA,207
"3098","2008-10-30",12,5,-2,0,-2,-4,83,55,41,1027,1015,1006,NA,NA,NA,37,18,NA,0,NA,NA,303
"3099","2008-10-31",14,5,-4,-1,-3,-6,89,61,30,1030,1027,1023,NA,NA,NA,37,14,NA,0,NA,NA,135
"3100","2008-11-1",21,12,4,4,1,-1,73,58,29,1022,1017,1014,NA,NA,NA,23,18,NA,0,NA,NA,181
"3101","2008-11-2",13,4,-4,4,1,-5,94,72,53,1015,1011,1003,NA,NA,NA,34,13,NA,0,NA,NA,146
"3102","2008-11-3",12,8,3,7,4,2,89,74,56,1003,1000,999,NA,NA,NA,35,21,NA,0,NA,NA,223
"3103","2008-11-4",11,4,-2,3,1,-2,94,79,48,1007,1006,1004,NA,NA,NA,19,11,NA,0,NA,NA,309
"3104","2008-11-5",4,2,-1,2,0,-3,94,88,82,1018,1011,1005,NA,NA,NA,32,24,NA,0,NA,NA,23
"3105","2008-11-6",-1,-3,-7,-3,-5,-8,92,83,70,1025,1023,1019,NA,NA,NA,40,32,NA,0,NA,NA,351
"3106","2008-11-7",-3,-6,-8,-6,-8,-9,95,87,77,1026,1024,1023,NA,NA,NA,24,18,NA,0,NA,NA,356
"3107","2008-11-8",1,-4,-10,-7,-9,-12,91,79,37,1026,1025,1022,NA,NA,NA,11,5,NA,0,NA,NA,16
"3108","2008-11-9",-1,-6,-11,-9,-11,-12,87,74,49,1020,1019,1018,NA,NA,NA,29,21,NA,0,NA,NA,130
"3109","2008-11-10",-1,-6,-11,-4,-9,-13,91,79,63,1018,1016,1015,NA,NA,NA,32,27,NA,0,NA,NA,147
"3110","2008-11-11",8,1,-6,1,-3,-7,94,86,56,1015,1012,1010,NA,NA,NA,24,18,NA,0,NA,NA,179
"3111","2008-11-12",3,-1,-4,2,0,-5,97,91,77,1010,1002,992,NA,NA,NA,26,13,NA,0,NA,NA,204
"3112","2008-11-13",7,3,-1,4,1,-1,100,90,71,1005,998,993,NA,NA,NA,35,23,NA,0,NA,NA,304
"3113","2008-11-14",1,-2,-4,0,-3,-7,94,84,73,1029,1021,1005,NA,NA,NA,55,31,NA,0,NA,NA,323
"3114","2008-11-15",2,-2,-7,0,-4,-7,93,85,68,1028,1021,1014,NA,NA,NA,26,13,NA,0,NA,NA,233
"3115","2008-11-16",1,-1,-4,0,-4,-6,90,82,72,1031,1024,1017,NA,NA,NA,35,21,NA,0,NA,NA,328
"3116","2008-11-17",-1,-6,-11,-6,-9,-12,91,79,59,1035,1033,1025,NA,NA,NA,26,11,NA,0,NA,NA,136
"3117","2008-11-18",11,4,-3,0,-3,-6,88,78,42,1024,1014,1007,NA,NA,NA,35,26,NA,0,NA,NA,196
"3118","2008-11-19",0,-4,-9,-1,-4,-10,93,89,83,1042,1030,1019,NA,NA,NA,40,26,NA,0,NA,NA,326
"3119","2008-11-20",-9,-14,-19,-13,-16,-22,91,84,73,1049,1044,1033,NA,NA,NA,23,14,NA,0,NA,NA,62
"3120","2008-11-21",-6,-9,-13,-7,-11,-14,93,87,82,1031,1022,1019,NA,NA,NA,29,24,NA,0,NA,NA,133
"3121","2008-11-22",2,-6,-13,-1,-7,-14,93,86,75,1020,1016,1012,NA,NA,NA,23,13,NA,0,NA,NA,181
"3122","2008-11-23",3,-1,-4,-5,-7,-8,82,67,53,1023,1020,1016,NA,NA,NA,32,13,NA,0,NA,NA,288
"3123","2008-11-24",4,-3,-11,-4,-8,-12,90,75,50,1023,1020,1014,NA,NA,NA,24,14,NA,0,NA,NA,188
"3124","2008-11-25",6,0,-6,-2,-5,-8,91,76,58,1019,1017,1013,NA,NA,NA,19,11,NA,0,NA,NA,292
"3125","2008-11-26",4,0,-4,0,-4,-6,96,82,63,1021,1016,1013,NA,NA,NA,32,18,NA,0,NA,NA,223
"3126","2008-11-27",4,-2,-9,-4,-7,-11,89,77,53,1024,1021,1016,NA,NA,NA,23,14,NA,0,NA,NA,270
"3127","2008-11-28",-1,-6,-10,-4,-8,-12,94,88,80,1016,1014,1012,NA,NA,NA,16,10,NA,0,NA,NA,86
"3128","2008-11-29",2,-4,-11,0,-5,-12,96,92,87,1017,1012,1010,NA,NA,NA,26,11,NA,0,NA,NA,281
"3129","2008-11-30",-1,-2,-7,-2,-3,-7,96,88,80,1020,1016,1011,NA,NA,NA,32,23,NA,0,NA,NA,331
"3130","2008-12-1",4,-3,-11,0,-5,-12,96,85,67,1021,1007,994,NA,NA,NA,32,11,NA,0,NA,NA,194
"3131","2008-12-2",3,-3,-9,-2,-9,-13,82,70,52,1022,1009,996,NA,NA,NA,53,34,NA,0,NA,NA,318
"3132","2008-12-3",-7,-11,-15,-8,-13,-18,92,82,72,1031,1026,1022,NA,NA,NA,37,23,NA,0,NA,NA,315
"3133","2008-12-4",-12,-14,-16,-16,-17,-19,82,77,71,1035,1032,1023,NA,NA,NA,34,24,NA,0,NA,NA,298
"3134","2008-12-5",-1,-8,-15,-2,-9,-16,91,83,71,1021,1011,1005,NA,NA,NA,45,21,NA,0,NA,NA,292
"3135","2008-12-6",-11,-12,-14,-12,-14,-17,89,82,74,1027,1022,1014,NA,NA,NA,27,13,NA,0,NA,NA,156
"3136","2008-12-7",1,-5,-11,0,-7,-12,96,91,85,1014,1009,1007,NA,NA,NA,27,19,NA,0,NA,NA,129
"3137","2008-12-8",-11,-15,-19,-12,-16,-21,89,85,81,1027,1021,1012,NA,NA,NA,23,16,NA,0,NA,NA,339
"3138","2008-12-9",-10,-12,-16,-11,-13,-17,91,87,81,1027,1024,1017,NA,NA,NA,27,10,NA,0,NA,NA,106
"3139","2008-12-10",1,-7,-15,-2,-11,-17,92,84,76,1019,1015,1010,NA,NA,NA,47,24,NA,0,NA,NA,305
"3140","2008-12-11",-6,-8,-11,-7,-11,-14,92,86,80,1024,1021,1018,NA,NA,NA,39,13,NA,4.32,NA,NA,288
"3141","2008-12-12",-4,-6,-8,-6,-8,-11,89,84,77,1017,1009,1005,NA,NA,NA,23,11,NA,0,NA,NA,300
